2542,2536,2692,4,17626,2736,2676,2668

2616,2531,2694,5,17626,2743,2677,2667

2569,2524,2693,4,17626,2748,2676,2667

2572,2525,2693,4,17625,2748,2677,2667

2577,2525,2692,5,17626,2756,2676,2667

2595,2519,2692,4,17625,2739,2676,2667

2601,2515,2694,5,17625,2763,2676,2666

2604,2508,2693,4,17626,2765,2676,2667

2598,2508,2695,4,17626,2778,2677,2667

2577,2501,2694,5,17626,2777,2676,2668

2562,2498,2695,5,17626,2753,2676,2667

2589,2492,2695,4,17625,2758,2675,2667

2560,2492,2695,5,17626,2749,2677,2668

2566,2479,2695,5,17625,2758,2677,2668

2592,2478,2695,5,17625,2753,2677,2667

2574,2484,2695,5,17626,2764,2675,2668

2605,2472,2694,4,17625,2762,2677,2667

2583,2472,2696,5,17626,2773,2677,2667

2539,2459,2695,5,17626,2763,2677,2668

2552,2459,2695,6775,17626,2776,2676,2667

2506,2456,2694,9728,17625,2757,2675,2667

2569,2446,2695,12043,17625,2746,2677,2668

2516,2443,2695,13837,17626,2755,2678,2667

2546,2439,2696,15500,17626,2747,2677,2668

2554,2437,2696,17072,17626,2779,2676,2668

2529,2430,2695,17609,17625,2750,2676,2667

2556,2431,2696,17626,17626,2755,2675,2667

2568,2426,2695,17626,17625,2766,2676,2667

2566,2423,2696,17626,17625,2766,2677,2666

2530,2417,2695,17626,17626,2759,2675,2667

2534,2411,2696,17626,17625,2770,2675,2667

2484,2410,2695,17626,17626,2754,2675,2666

2561,2408,2697,17626,17626,2739,2676,2667

2549,2401,2696,17627,17626,2766,2676,2667

2580,2399,2695,17626,17626,2776,2676,2667

2573,2389,2696,17626,17626,2769,2676,2667

2562,2383,2695,17626,17625,2779,2675,2666

2550,2385,2696,17627,17626,2772,2674,2667

2501,2376,2694,17626,17625,2751,2677,2667

2539,2373,2696,17626,17625,2760,2676,2667

2498,2371,2695,17626,17626,2772,2675,2668

2556,2366,2696,17626,17625,2747,2676,2666

2534,2368,2697,17626,17626,2770,2676,2667

2517,2363,2696,17626,17626,2775,2674,2667

2517,2357,2695,17626,17626,2770,2676,2667

2553,2356,2694,17626,17625,2756,2675,2667

2539,2354,2695,17626,17625,2772,2676,2666

2517,2344,2695,17626,17625,2781,2675,2667

2504,2345,2695,17626,17625,2782,2676,2666

2492,2340,2695,17626,17625,2771,2674,2667

2519,2337,2695,17626,17626,2766,2676,2667

2523,2332,2691,17626,17625,2717,2676,2667

2546,2324,2696,17626,17626,2752,2675,2667

2499,2328,2694,17626,17626,2773,2675,2667

2534,2327,2693,17626,17626,2772,2674,2667

2515,2321,2694,17626,17625,2773,2676,2667

2515,2317,2693,17627,17626,2775,2675,2667

2443,2312,2692,17626,17626,2769,2678,2667

2426,2310,2693,17626,17626,2770,2676,2667

2493,2311,2695,17627,17626,2770,2675,2666

2485,2303,2694,17627,17626,2782,2676,2667

2525,2304,2694,17626,17626,2791,2674,2667

2506,2298,2694,17626,17625,2795,2676,2668

2477,2298,2695,17626,17625,2806,2675,2667

2510,2291,2692,17626,17626,2761,2674,2668

2508,2293,2693,17626,17625,2791,2678,2667

2489,2296,2694,17626,17626,2794,2675,2667

2456,2286,2692,17626,17625,2793,2677,2667

2473,2282,2692,17627,17626,2794,2674,2667

2469,2283,2692,17626,17625,2788,2675,2667

2485,2283,2692,17626,17626,2778,2674,2667

2472,2281,2693,17625,17625,2798,2674,2667

2464,2275,2691,17625,17625,2763,2674,2667

2453,2279,2692,17626,17625,2800,2675,2667

2462,2277,2690,17626,17625,2779,2674,2667

2473,2271,2691,17626,17626,2802,2675,2667

2451,2269,2689,17626,17625,2780,2675,2667

2465,2269,2690,17625,17625,2781,2676,2666

2430,2263,2691,17626,17625,2808,2673,2667

2472,2267,2690,17626,17626,2797,2674,2667

2418,2265,2690,17626,17625,2813,2675,2667

2468,2266,2690,17626,17626,2797,2674,2667

2448,2261,2690,17627,17626,2809,2674,2667

2436,2257,2689,17626,17626,2818,2674,2667

2412,2253,2690,17626,17625,2819,2673,2667

2458,2258,2688,17626,17626,2792,2675,2666

2444,2254,2689,17626,17625,2830,2675,2666

2421,2256,2689,17626,17625,2822,2674,2667

2443,2257,2690,17627,17626,2843,2674,2667

2439,2258,2688,17627,17626,2812,2675,2667

2454,2257,2688,17626,17626,2776,2674,2667

2419,2253,2688,17626,17625,2817,2675,2667

2441,2255,2688,17626,17625,2826,2676,2667

2365,2249,2685,17626,17625,2799,2676,2667

2427,2248,2686,17626,17625,2823,2674,2667

2424,2250,2688,17626,17625,2829,2673,2667

2414,2249,2687,17626,17625,2830,2674,2667

2396,2248,2688,17626,17625,2847,2674,2666

2373,2248,2686,17626,17625,2826,2673,2667

2412,2252,2687,17626,17626,2819,2674,2667

2407,2247,2687,17626,17625,2833,2675,2667

2391,2243,2686,17625,17626,2844,2673,2667

2392,2246,2685,17626,17625,2835,2676,2667

2421,2250,2683,17626,17626,2787,2674,2666

2404,2251,2686,17626,17625,2847,2673,2667

2416,2254,2685,17626,17626,2844,2672,2667

2404,2249,2684,17626,17625,2841,2676,2667

2358,2253,2684,17626,17625,2844,2674,2667

2386,2247,2684,17625,17625,2845,2676,2667

2367,2248,2683,17626,17625,2841,2674,2667

2359,2249,2683,17626,17625,2827,2673,2667

2297,2256,2682,17626,17625,2838,2673,2667

2374,2254,2685,17626,17625,2837,2672,2667

2372,2257,2683,17626,17625,2866,2675,2667

2380,2256,2683,17626,17625,2867,2673,2667

2380,2259,2683,17626,17625,2875,2673,2667

2345,2255,2681,17626,17626,2842,2675,2667

2348,2257,2683,17626,17626,2884,2674,2667

2328,2259,2682,17626,17625,2872,2674,2667

2344,2260,2681,17626,17625,2856,2675,2667

2323,2261,2682,17625,17625,2873,2675,2667

2340,2263,2682,17626,17625,2868,2674,2667

2322,2267,2682,17625,17625,2881,2676,2667

2370,2268,2680,17626,17625,2853,2673,2667

2329,2272,2682,17626,17625,2867,2673,2667

2330,2269,2680,17626,17626,2883,2673,2667

2318,2273,2681,17626,17625,2889,2673,2667

2271,2272,2680,17625,17625,2873,2675,2667

2306,2280,2680,17626,17625,2874,2675,2667

2263,2278,2679,17626,17625,2859,2672,2667

2326,2279,2682,17625,17625,2868,2675,2667

2298,2286,2680,17626,17625,2904,2674,2667

2305,2290,2681,17625,17625,2901,2675,2668

2301,2289,2679,17626,17625,2908,2675,2666

2298,2289,2680,17626,17625,2898,2674,2667

2306,2291,2680,17626,17625,2913,2674,2666

