1365,2653,105,17626,17625,4173,2662,2667

1411,2654,105,17626,17625,4154,2664,2666

1383,2650,105,17626,17625,4178,2662,2666

1398,2652,105,17626,17626,4196,2659,2666

1387,2658,105,17627,17625,4191,2660,2667

1418,2652,105,17626,17626,4201,2662,2667

1417,2654,105,17626,17625,4206,2663,2666

1412,2654,105,17626,17625,4224,2660,2666

1398,2655,105,17626,17625,4219,2660,2666

1390,2656,105,17625,17625,4239,2660,2667

1396,2651,105,17626,17625,4221,2663,2666

1396,2653,105,17626,17625,4210,2663,2667

1403,2651,105,17625,17626,4227,2664,2667

1392,2653,105,17626,17625,4248,2663,2667

1423,2650,105,17626,17625,4218,2663,2667

1436,2650,105,17626,17626,4251,2661,2667

1423,2648,105,17626,17625,4260,2661,2667

1414,2647,105,17626,17625,4263,2660,2667

1384,2652,105,17626,17625,4269,2661,2667

1407,2651,105,17626,17626,4289,2662,2666

1417,2655,105,17626,17625,4291,2662,2667

1428,2653,105,17626,17625,4271,2663,2667

1422,2651,105,17626,17625,4312,2663,2666

1414,2649,105,17626,17626,4287,2662,2667

1427,2645,105,17626,17626,4295,2662,2667

1417,2648,105,17626,17625,4324,2660,2667

1376,2647,105,17626,17625,4307,2660,2666

1435,2648,105,17626,17625,4311,2661,2666

1414,2647,105,17626,17625,4339,2662,2666

1387,2647,105,17626,17626,4341,2663,2667

1407,2644,105,17626,17625,4345,2664,2667

1390,2643,105,17626,17625,4353,2663,2667

1435,2644,105,17626,17626,4368,2662,2666

1428,2648,105,17625,17626,4370,2662,2666

1445,2651,105,17625,17625,4375,2661,2667

1419,2647,105,17626,17626,4394,2662,2666

1422,2645,105,17625,17625,4381,2662,2666

1428,2644,105,17626,17626,4391,2663,2666

1413,2642,105,17625,17625,4415,2661,2667

1420,2644,105,17626,17625,4423,2659,2667

1378,2644,105,17626,17626,4403,2661,2667

1442,2642,105,17626,17626,4411,2662,2666

1427,2643,106,17626,17626,4445,2664,2667

1412,2651,105,17625,17626,4438,2662,2667

1391,2647,106,17626,17625,4440,2662,2667

1426,2645,105,17626,17625,4453,2659,2667

1441,2645,106,17625,17625,4468,2660,2667

1452,2643,105,17626,17625,4489,2663,2666

