0.81884,0.58371,2.00931,4.17106,0.59627,2.99447,0.72752,0.50702,2.00537,0.52370,2.01119,0.60227
0.81809,0.58539,2.00519,4.17088,0.59608,2.99428,0.72846,0.50702,2.00406,0.52352,2.01569,0.60508
0.81790,0.58408,2.00406,4.17369,0.59627,2.99428,0.72677,0.50702,2.00425,0.52352,2.01906,0.60321
0.81827,0.58558,2.00950,4.17163,0.59589,2.99428,0.73052,0.50702,2.00556,0.52370,2.01531,0.60227
0.81771,0.58521,2.00575,4.17106,0.59608,2.99428,0.72696,0.50702,2.00481,0.52352,2.01606,0.60264
0.81790,0.58558,2.00575,4.17238,0.59571,2.99428,0.72865,0.50702,2.00406,0.52352,2.01625,0.60246
0.81771,0.58464,2.01044,4.17256,0.59589,2.99428,0.72490,0.50702,2.00519,0.52352,2.01400,0.60302
0.81809,0.58558,2.00706,4.17069,0.59608,2.99428,0.72302,0.50683,2.00444,0.52333,2.01400,0.60264
0.81771,0.58502,2.00537,4.17125,0.59627,2.99428,0.72340,0.50702,2.00537,0.52333,2.01550,0.59946
0.81809,0.58258,2.00369,4.17388,0.59608,2.99428,0.72433,0.50702,2.00462,0.52314,2.01587,0.60208
0.81734,0.58371,2.00725,4.17238,0.59608,2.99428,0.72190,0.50702,2.00444,0.52314,2.01456,0.60621
0.81846,0.58464,2.00706,4.17275,0.59608,2.99428,0.72115,0.50702,2.00406,0.52333,2.01794,0.60321
0.81640,0.58258,2.00575,4.17294,0.59571,2.99428,0.71946,0.50702,2.00425,0.52314,2.01606,0.60489
0.81790,0.58371,2.00444,4.17350,0.59608,2.99428,0.71927,0.50702,2.00519,0.52333,2.01269,0.59983
0.81621,0.58427,2.00631,4.17294,0.59589,2.99428,0.71946,0.50702,2.00537,0.52333,2.01531,0.60283
0.81734,0.58296,2.00631,4.17294,0.59571,2.99428,0.71815,0.50702,2.00369,0.52295,2.01419,0.60396
0.81677,0.58277,2.00387,4.17275,0.59608,2.99428,0.71871,0.50702,2.00500,0.52295,2.01531,0.60189
0.81734,0.58221,2.00819,4.17200,0.59608,2.99428,0.71852,0.50702,2.00406,0.52277,2.01456,0.60058
0.81771,0.58239,2.00650,4.17500,0.59608,2.99428,0.71646,0.50702,2.00462,0.52295,2.01625,0.60039
0.81790,0.58389,2.00425,4.17275,0.59608,2.99428,0.71683,0.50702,2.00444,0.52295,2.01794,0.60039
0.81734,0.58089,2.00350,4.17388,0.59627,2.99428,0.71571,0.50702,2.00369,0.52295,2.01287,0.60114
0.81640,0.58127,2.00444,4.17463,0.59571,2.99428,0.71365,0.50702,2.00312,0.52295,2.01119,0.60208
0.81771,0.58221,2.00594,4.17313,0.59627,2.99428,0.71271,0.50702,2.00275,0.52295,2.01437,0.60189
0.81790,0.58164,2.00500,4.17200,0.59552,2.99428,0.71308,0.50720,2.00275,0.52295,2.01475,0.59946
0.81790,0.58333,2.00725,4.17275,0.59608,2.99428,0.71177,0.50720,2.00350,0.52295,2.01606,0.59983
0.81827,0.58258,2.00687,4.17331,0.59589,2.99428,0.71215,0.50739,2.00406,0.52295,2.01681,0.60358
0.81846,0.58258,2.01006,4.17256,0.59589,2.99428,0.71215,0.50739,2.00331,0.52314,2.01531,0.60414
0.81902,0.58277,2.00575,4.17294,0.59627,2.99428,0.71215,0.50739,2.00425,0.52295,2.01456,0.60208
0.81846,0.58277,2.00669,4.17444,0.59589,2.99428,0.71196,0.50739,2.00369,0.52295,2.01381,0.60208
0.81865,0.58427,2.00162,4.17725,0.59627,2.99428,0.71196,0.50739,2.00519,0.52295,2.01231,0.60452
0.81771,0.58371,2.00500,4.16544,0.59627,2.99428,0.71196,0.50758,2.00237,0.52295,2.01625,0.59983
0.81827,0.58596,2.00369,4.16600,0.59608,2.99428,0.71215,0.50777,2.00275,0.52277,2.01025,0.59871
0.81827,0.58446,2.00987,4.16675,0.59608,2.99428,0.71158,0.50777,2.00312,0.52277,2.01644,0.60227
0.81790,0.58446,2.00350,4.16675,0.59608,2.99428,0.71196,0.50777,2.00312,0.52295,2.01587,0.60302
0.81940,0.58371,2.00594,4.16844,0.59608,2.99428,0.71158,0.50777,2.00256,0.52277,2.01756,0.60133
0.81771,0.58371,2.00444,4.16600,0.59664,2.99428,0.71177,0.50795,2.00275,0.52277,2.01344,0.59983
0.81827,0.58314,2.00725,4.16638,0.59589,2.99447,0.71177,0.50777,2.00406,0.52277,2.01287,0.60152
0.81902,0.58333,2.00762,4.16619,0.59608,2.99428,0.71158,0.50795,2.00294,0.52277,2.01569,0.60208
0.81940,0.58052,2.00781,4.16731,0.59627,2.99428,0.71140,0.50795,2.00406,0.52277,2.01906,0.60508
0.82053,0.58202,2.00369,4.16619,0.59664,2.99428,0.71177,0.50795,2.00594,0.52277,2.01644,0.60114
0.81940,0.58202,2.00706,4.16600,0.59646,2.99428,0.71215,0.50795,2.00237,0.52258,2.01625,0.60321
0.81978,0.58258,2.00687,4.17050,0.59646,2.99428,0.71177,0.50795,2.00350,0.52258,2.01606,0.60264
0.82034,0.58221,2.00687,4.16769,0.59646,2.99428,0.71215,0.50795,2.00275,0.52277,2.01212,0.60114
0.81959,0.58258,2.00462,4.16600,0.59627,2.99428,0.71196,0.50795,2.00425,0.52258,2.01606,0.59796
0.81827,0.58221,2.00650,4.16619,0.59646,2.99428,0.71177,0.50795,2.00350,0.52258,2.01569,0.60471
0.81959,0.58333,2.00612,4.16619,0.59683,2.99428,0.71196,0.50814,2.00312,0.52258,2.01644,0.60264
0.82090,0.58277,2.00350,4.16638,0.59683,2.99428,0.71196,0.50814,2.00519,0.52277,2.01400,0.60527
0.82071,0.58389,2.00275,4.16619,0.59627,2.99428,0.71271,0.50814,2.00219,0.52258,2.01512,0.60414
0.81921,0.58446,2.00931,4.16619,0.59608,2.99428,0.71271,0.50814,2.00425,0.52258,2.01419,0.60264
0.81940,0.58221,2.00781,4.16619,0.59608,2.99428,0.71252,0.50814,2.00519,0.52258,2.01419,0.60133
0.81884,0.58277,2.00519,4.16619,0.59683,2.99428,0.71365,0.50814,2.00387,0.52277,2.01362,0.60321
0.81846,0.58258,2.00125,4.16619,0.59646,2.99428,0.71327,0.50814,2.00387,0.52239,2.01831,0.60339
